id	dam	sire
3DD.003E2A2D27_CX-104_2022	3DD.003D585F4F_CX-46_2020	3DD.003D5866BF_CX-57_2020
3DD.003E2A2D28_CX-104_2022	3DD.003D585F4F_CX-46_2020	3DD.003D5866BF_CX-57_2020
3DD.003E2A2D2A_CX-104_2022	3DD.003D585F4F_CX-46_2020	3DD.003D5866BF_CX-57_2020
3DD.003E2A2D2F_CX-104_2022	3DD.003D585F4F_CX-46_2020	3DD.003D5866BF_CX-57_2020
3DD.003E2A2D30_CX-115_2022	3DD.003E0912B5_CX-144_2020	3DD.003D585F3F_CX-42_2020
3DD.003E2A2D31_CX-104_2022	3DD.003D585F4F_CX-46_2020	3DD.003D5866BF_CX-57_2020
3DD.003E2A2D33_CX-115_2022	3DD.003E0912B5_CX-144_2020	3DD.003D585F3F_CX-42_2020
3DD.003E2A2D35_CX-104_2022	3DD.003D585F4F_CX-46_2020	3DD.003D5866BF_CX-57_2020
3DD.003E2A2D37_CX-115_2022	3DD.003E0912B5_CX-144_2020	3DD.003D585F3F_CX-42_2020
3DD.003E2A2D39_CX-115_2022	3DD.003E0912B5_CX-144_2020	3DD.003D585F3F_CX-42_2020
3DD.003E2A2D3A_CX-115_2022	3DD.003E0912B5_CX-144_2020	3DD.003D585F3F_CX-42_2020
3DD.003E2A2D3B_CX-114_2022	3DD.003D586021_CX-121_2020	3DD.003D586719_CX-81_2020
3DD.003E2A2D3D_CX-115_2022	3DD.003E0912B5_CX-144_2020	3DD.003D585F3F_CX-42_2020
3DD.003E2A2D3E_CX-104_2022	3DD.003D585F4F_CX-46_2020	3DD.003D5866BF_CX-57_2020
3DD.003E2A2D3F_CX-104_2022	3DD.003D585F4F_CX-46_2020	3DD.003D5866BF_CX-57_2020
3DD.003E2A2D40_CX-114_2022	3DD.003D586021_CX-121_2020	3DD.003D586719_CX-81_2020
3DD.003E2A2D42_CX-115_2022	3DD.003E0912B5_CX-144_2020	3DD.003D585F3F_CX-42_2020
3DD.003E2A2D43_CX-114_2022	3DD.003D586021_CX-121_2020	3DD.003D586719_CX-81_2020
3DD.003E2A2D44_CX-115_2022	3DD.003E0912B5_CX-144_2020	3DD.003D585F3F_CX-42_2020
3DD.003E2A2D45_CX-115_2022	3DD.003E0912B5_CX-144_2020	3DD.003D585F3F_CX-42_2020
3DD.003E2A2D48_CX-114_2022	3DD.003D586021_CX-121_2020	3DD.003D586719_CX-81_2020
3DD.003E2A2D4C_CX-104_2022	3DD.003D585F4F_CX-46_2020	3DD.003D5866BF_CX-57_2020
3DD.003E2A2D4D_CX-104_2022	3DD.003D585F4F_CX-46_2020	3DD.003D5866BF_CX-57_2020
3DD.003E2A2D4E_CX-104_2022	3DD.003D585F4F_CX-46_2020	3DD.003D5866BF_CX-57_2020
3DD.003E2A2D50_CX-114_2022	3DD.003D586021_CX-121_2020	3DD.003D586719_CX-81_2020
3DD.003E2A2D51_CX-115_2022	3DD.003E0912B5_CX-144_2020	3DD.003D585F3F_CX-42_2020
3DD.003E2A2D52_CX-114_2022	3DD.003D586021_CX-121_2020	3DD.003D586719_CX-81_2020
3DD.003E2A2D53_CX-104_2022	3DD.003D585F4F_CX-46_2020	3DD.003D5866BF_CX-57_2020
3DD.003E2A2D54_CX-104_2022	3DD.003D585F4F_CX-46_2020	3DD.003D5866BF_CX-57_2020
3DD.003E2A2D55_CX-104_2022	3DD.003D585F4F_CX-46_2020	3DD.003D5866BF_CX-57_2020
3DD.003E2A2D56_CX-115_2022	3DD.003E0912B5_CX-144_2020	3DD.003D585F3F_CX-42_2020
3DD.003E2A2D58_CX-114_2022	3DD.003D586021_CX-121_2020	3DD.003D586719_CX-81_2020
3DD.003E2A2D5A_CX-115_2022	3DD.003E0912B5_CX-144_2020	3DD.003D585F3F_CX-42_2020
3DD.003E2A2D5B_CX-104_2022	3DD.003D585F4F_CX-46_2020	3DD.003D5866BF_CX-57_2020
3DD.003E2A2D5E_CX-114_2022	3DD.003D586021_CX-121_2020	3DD.003D586719_CX-81_2020
3DD.003E2A2D60_CX-115_2022	3DD.003E0912B5_CX-144_2020	3DD.003D585F3F_CX-42_2020
3DD.003E2A2D61_CX-35_2022	3DD.003D585FC0_CX-99_2020	3DD.003D58604C_CX-120_2020
3DD.003E2A2D63_CX-35_2022	3DD.003D585FC0_CX-99_2020	3DD.003D58604C_CX-120_2020
3DD.003E2A2D64_CX-30_2022	3DD.003D585F2C_CX-56_2020	3DD.003D585FA2_CX-18_2020
3DD.003E2A2D65_CX-38_2022	3DD.003D58605F_CX-109_2020	3DD.003D5866B4_CX-20_2020
3DD.003E2A2D66_CX-39_2022	3DD.003D586075_CX-124_2020	3DD.003D585FAB_CX-18_2020
3DD.003E2A2D67_CX-35_2022	3DD.003D585FC0_CX-99_2020	3DD.003D58604C_CX-120_2020
3DD.003E2A2D68_CX-38_2022	3DD.003D58605F_CX-109_2020	3DD.003D5866B4_CX-20_2020
3DD.003E2A2D6A_CX-36_2022	3DD.003D585FF8_CX-102_2020	3DD.003D5866E9_CX-57_2020
3DD.003E2A2D6C_CX-39_2022	3DD.003D586075_CX-124_2020	3DD.003D585FAB_CX-18_2020
3DD.003E2A2D6D_CX-39_2022	3DD.003D586075_CX-124_2020	3DD.003D585FAB_CX-18_2020
3DD.003E2A2D6E_CX-39_2022	3DD.003D586075_CX-124_2020	3DD.003D585FAB_CX-18_2020
3DD.003E2A2D70_CX-35_2022	3DD.003D585FC0_CX-99_2020	3DD.003D58604C_CX-120_2020
3DD.003E2A2D71_CX-35_2022	3DD.003D585FC0_CX-99_2020	3DD.003D58604C_CX-120_2020
3DD.003E2A2D72_CX-36_2022	3DD.003D585FF8_CX-102_2020	3DD.003D5866E9_CX-57_2020
3DD.003E2A2D73_CX-35_2022	3DD.003D585FC0_CX-99_2020	3DD.003D58604C_CX-120_2020
3DD.003E2A2D74_CX-35_2022	3DD.003D585FC0_CX-99_2020	3DD.003D58604C_CX-120_2020
3DD.003E2A2D75_CX-38_2022	3DD.003D58605F_CX-109_2020	3DD.003D5866B4_CX-20_2020
3DD.003E2A2D76_CX-36_2022	3DD.003D585FF8_CX-102_2020	3DD.003D5866E9_CX-57_2020
3DD.003E2A2D77_CX-38_2022	3DD.003D58605F_CX-109_2020	3DD.003D5866B4_CX-20_2020
3DD.003E2A2D78_CX-36_2022	3DD.003D585FF8_CX-102_2020	3DD.003D5866E9_CX-57_2020
3DD.003E2A2D7A_CX-38_2022	3DD.003D58605F_CX-109_2020	3DD.003D5866B4_CX-20_2020
3DD.003E2A2D7B_CX-35_2022	3DD.003D585FC0_CX-99_2020	3DD.003D58604C_CX-120_2020
3DD.003E2A2D7C_CX-36_2022	3DD.003D585FF8_CX-102_2020	3DD.003D5866E9_CX-57_2020
3DD.003E2A2D7D_CX-36_2022	3DD.003D585FF8_CX-102_2020	3DD.003D5866E9_CX-57_2020
3DD.003E2A2D7E_CX-35_2022	3DD.003D585FC0_CX-99_2020	3DD.003D58604C_CX-120_2020
3DD.003E2A2D7F_CX-38_2022	3DD.003D58605F_CX-109_2020	3DD.003D5866B4_CX-20_2020
3DD.003E2A2D81_CX-36_2022	3DD.003D585FF8_CX-102_2020	3DD.003D5866E9_CX-57_2020
3DD.003E2A2D82_CX-35_2022	3DD.003D585FC0_CX-99_2020	3DD.003D58604C_CX-120_2020
3DD.003E2A2D83_CX-35_2022	3DD.003D585FC0_CX-99_2020	3DD.003D58604C_CX-120_2020
3DD.003E2A2D84_CX-39_2022	3DD.003D586075_CX-124_2020	3DD.003D585FAB_CX-18_2020
3DD.003E2A2D85_CX-36_2022	3DD.003D585FF8_CX-102_2020	3DD.003D5866E9_CX-57_2020
3DD.003E2A2D86_CX-30_2022	3DD.003D585F2C_CX-56_2020	3DD.003D585FA2_CX-18_2020
3DD.003E2A2D87_CX-39_2022	3DD.003D586075_CX-124_2020	3DD.003D585FAB_CX-18_2020
3DD.003E2A2D88_CX-30_2022	3DD.003D585F2C_CX-56_2020	3DD.003D585FA2_CX-18_2020
3DD.003E2A2D89_CX-39_2022	3DD.003D586075_CX-124_2020	3DD.003D585FAB_CX-18_2020
3DD.003E2A2D8A_CX-39_2022	3DD.003D586075_CX-124_2020	3DD.003D585FAB_CX-18_2020
3DD.003E2A2D8B_CX-36_2022	3DD.003D585FF8_CX-102_2020	3DD.003D5866E9_CX-57_2020
3DD.003E2A2D8C_CX-39_2022	3DD.003D586075_CX-124_2020	3DD.003D585FAB_CX-18_2020
3DD.003E2A2D8D_CX-35_2022	3DD.003D585FC0_CX-99_2020	3DD.003D58604C_CX-120_2020
3DD.003E2A2D8E_CX-36_2022	3DD.003D585FF8_CX-102_2020	3DD.003D5866E9_CX-57_2020
3DD.003E2A2D8F_CX-30_2022	3DD.003D585F2C_CX-56_2020	3DD.003D585FA2_CX-18_2020
3DD.003E2A2D90_CX-39_2022	3DD.003D586075_CX-124_2020	3DD.003D585FAB_CX-18_2020
3DD.003E2A2D91_CX-38_2022	3DD.003D58605F_CX-109_2020	3DD.003D5866B4_CX-20_2020
3DD.003E2A2D92_CX-35_2022	3DD.003D585FC0_CX-99_2020	3DD.003D58604C_CX-120_2020
3DD.003E2A2D93_CX-35_2022	3DD.003D585FC0_CX-99_2020	3DD.003D58604C_CX-120_2020
3DD.003E2A2D94_CX-36_2022	3DD.003D585FF8_CX-102_2020	3DD.003D5866E9_CX-57_2020
3DD.003E2A2D95_CX-36_2022	3DD.003D585FF8_CX-102_2020	3DD.003D5866E9_CX-57_2020
3DD.003E2A2D97_CX-38_2022	3DD.003D58605F_CX-109_2020	3DD.003D5866B4_CX-20_2020
3DD.003E2A2D98_CX-38_2022	3DD.003D58605F_CX-109_2020	3DD.003D5866B4_CX-20_2020
3DD.003E2A2D99_CX-38_2022	3DD.003D58605F_CX-109_2020	3DD.003D5866B4_CX-20_2020
3DD.003E2A2D9A_CX-38_2022	3DD.003D58605F_CX-109_2020	3DD.003D5866B4_CX-20_2020
3DD.003E2A2D9C_CX-39_2022	3DD.003D586075_CX-124_2020	3DD.003D585FAB_CX-18_2020
3DD.003E2A2D9F_CX-39_2022	3DD.003D586075_CX-124_2020	3DD.003D585FAB_CX-18_2020
3DD.003E2A2DA0_CX-39_2022	3DD.003D586075_CX-124_2020	3DD.003D585FAB_CX-18_2020
3DD.003E2A2DA1_CX-38_2022	3DD.003D58605F_CX-109_2020	3DD.003D5866B4_CX-20_2020
3DD.003E2A2DA2_CX-35_2022	3DD.003D585FC0_CX-99_2020	3DD.003D58604C_CX-120_2020
3DD.003E2A2DA5_CX-35_2022	3DD.003D585FC0_CX-99_2020	3DD.003D58604C_CX-120_2020
3DD.003E2A2DA6_CX-38_2022	3DD.003D58605F_CX-109_2020	3DD.003D5866B4_CX-20_2020
3DD.003E2A2DA8_CX-38_2022	3DD.003D58605F_CX-109_2020	3DD.003D5866B4_CX-20_2020
3DD.003E2A2DA9_CX-35_2022	3DD.003D585FC0_CX-99_2020	3DD.003D58604C_CX-120_2020
3DD.003E2A2DAA_CX-39_2022	3DD.003D586075_CX-124_2020	3DD.003D585FAB_CX-18_2020
3DD.003E2A2DAB_CX-35_2022	3DD.003D585FC0_CX-99_2020	3DD.003D58604C_CX-120_2020
3DD.003E2A2DAC_CX-36_2022	3DD.003D585FF8_CX-102_2020	3DD.003D5866E9_CX-57_2020
3DD.003E2A2DAD_CX-36_2022	3DD.003D585FF8_CX-102_2020	3DD.003D5866E9_CX-57_2020
3DD.003E2A2DAE_CX-38_2022	3DD.003D58605F_CX-109_2020	3DD.003D5866B4_CX-20_2020
3DD.003E2A2DAF_CX-39_2022	3DD.003D586075_CX-124_2020	3DD.003D585FAB_CX-18_2020
3DD.003E2A2DB0_CX-36_2022	3DD.003D585FF8_CX-102_2020	3DD.003D5866E9_CX-57_2020
3DD.003E2A2DB1_CX-36_2022	3DD.003D585FF8_CX-102_2020	3DD.003D5866E9_CX-57_2020
3DD.003E2A2DB2_CX-38_2022	3DD.003D58605F_CX-109_2020	3DD.003D5866B4_CX-20_2020
3DD.003E2A2DB4_CX-38_2022	3DD.003D58605F_CX-109_2020	3DD.003D5866B4_CX-20_2020
3DD.003E2A2DB5_CX-35_2022	3DD.003D585FC0_CX-99_2020	3DD.003D58604C_CX-120_2020
3DD.003E2A2DB7_CX-39_2022	3DD.003D586075_CX-124_2020	3DD.003D585FAB_CX-18_2020
3DD.003E2A2DB8_CX-39_2022	3DD.003D586075_CX-124_2020	3DD.003D585FAB_CX-18_2020
3DD.003E2A2DB9_CX-36_2022	3DD.003D585FF8_CX-102_2020	3DD.003D5866E9_CX-57_2020
3DD.003E2A2DBA_CX-30_2022	3DD.003D585F2C_CX-56_2020	3DD.003D585FA2_CX-18_2020
3DD.003E2A2DBB_CX-39_2022	3DD.003D586075_CX-124_2020	3DD.003D585FAB_CX-18_2020
3DD.003E2A2DBC_CX-38_2022	3DD.003D58605F_CX-109_2020	3DD.003D5866B4_CX-20_2020
3DD.003E2A2DBD_CX-38_2022	3DD.003D58605F_CX-109_2020	3DD.003D5866B4_CX-20_2020
3DD.003E2A2DBE_CX-36_2022	3DD.003D585FF8_CX-102_2020	3DD.003D5866E9_CX-57_2020
3DD.003E2A2DBF_CX-35_2022	3DD.003D585FC0_CX-99_2020	3DD.003D58604C_CX-120_2020
3DD.003E2A2DC0_CX-36_2022	3DD.003D585FF8_CX-102_2020	3DD.003D5866E9_CX-57_2020
3DD.003E2A2DC1_CX-36_2022	3DD.003D585FF8_CX-102_2020	3DD.003D5866E9_CX-57_2020
3DD.003E2A2DC2_CX-38_2022	3DD.003D58605F_CX-109_2020	3DD.003D5866B4_CX-20_2020
3DD.003E2A2DC3_CX-39_2022	3DD.003D586075_CX-124_2020	3DD.003D585FAB_CX-18_2020
3DD.003E2A2DC4_CX-39_2022	3DD.003D586075_CX-124_2020	3DD.003D585FAB_CX-18_2020
3DD.003E2A31AD_CX-144_2022	3DD.003D585FD9_CX-105_2020	3DD.003D58603D_CX-124_2020
3DD.003E2A31AE_CX-141_2022	3DD.003D585F0C_CX-56_2020	3DD.003E0912C5_CX-145_2020
3DD.003E2A31AF_CX-141_2022	3DD.003D585F0C_CX-56_2020	3DD.003E0912C5_CX-145_2020
3DD.003E2A31B0_CX-125_2022	3DD.003D585F07_CX-52_2020	3DD.003D585FCF_CX-88_2020
3DD.003E2A31B1_CX-128_2022	3DD.003D586014_CX-102_2020	3DD.003D585F4B_CX-56_2020
3DD.003E2A31B2_CX-115_2022	3DD.003E0912B5_CX-144_2020	3DD.003D585F3F_CX-42_2020
3DD.003E2A31B3_CX-134_2022	3DD.003D5867CD_CX-132_2020	3DD.003D585F8F_CX-6_2020
3DD.003E2A31B4_CX-125_2022	3DD.003D585F07_CX-52_2020	3DD.003D585FCF_CX-88_2020
3DD.003E2A31B5_CX-134_2022	3DD.003D5867CD_CX-132_2020	3DD.003D585F8F_CX-6_2020
3DD.003E2A31B6_CX-134_2022	3DD.003D5867CD_CX-132_2020	3DD.003D585F8F_CX-6_2020
3DD.003E2A31B7_CX-128_2022	3DD.003D586014_CX-102_2020	3DD.003D585F4B_CX-56_2020
3DD.003E2A31B8_CX-134_2022	3DD.003D5867CD_CX-132_2020	3DD.003D585F8F_CX-6_2020
3DD.003E2A31B9_CX-115_2022	3DD.003E0912B5_CX-144_2020	3DD.003D585F3F_CX-42_2020
3DD.003E2A31BA_CX-134_2022	3DD.003D5867CD_CX-132_2020	3DD.003D585F8F_CX-6_2020
3DD.003E2A31BB_CX-144_2022	3DD.003D585FD9_CX-105_2020	3DD.003D58603D_CX-124_2020
3DD.003E2A31BD_CX-125_2022	3DD.003D585F07_CX-52_2020	3DD.003D585FCF_CX-88_2020
3DD.003E2A31BE_CX-141_2022	3DD.003D585F0C_CX-56_2020	3DD.003E0912C5_CX-145_2020
3DD.003E2A31BF_CX-141_2022	3DD.003D585F0C_CX-56_2020	3DD.003E0912C5_CX-145_2020
3DD.003E2A31C0_CX-141_2022	3DD.003D585F0C_CX-56_2020	3DD.003E0912C5_CX-145_2020
3DD.003E2A31C1_CX-128_2022	3DD.003D586014_CX-102_2020	3DD.003D585F4B_CX-56_2020
3DD.003E2A31C2_CX-141_2022	3DD.003D585F0C_CX-56_2020	3DD.003E0912C5_CX-145_2020
3DD.003E2A31C3_CX-134_2022	3DD.003D5867CD_CX-132_2020	3DD.003D585F8F_CX-6_2020
3DD.003E2A31C4_CX-134_2022	3DD.003D5867CD_CX-132_2020	3DD.003D585F8F_CX-6_2020
3DD.003E2A31C5_CX-125_2022	3DD.003D585F07_CX-52_2020	3DD.003D585FCF_CX-88_2020
3DD.003E2A31C6_CX-125_2022	3DD.003D585F07_CX-52_2020	3DD.003D585FCF_CX-88_2020
3DD.003E2A31C7_CX-128_2022	3DD.003D586014_CX-102_2020	3DD.003D585F4B_CX-56_2020
3DD.003E2A31C8_CX-134_2022	3DD.003D5867CD_CX-132_2020	3DD.003D585F8F_CX-6_2020
3DD.003E2A31C9_CX-144_2022	3DD.003D585FD9_CX-105_2020	3DD.003D58603D_CX-124_2020
3DD.003E2A31CA_CX-125_2022	3DD.003D585F07_CX-52_2020	3DD.003D585FCF_CX-88_2020
3DD.003E2A31CB_CX-125_2022	3DD.003D585F07_CX-52_2020	3DD.003D585FCF_CX-88_2020
3DD.003E2A31CC_CX-125_2022	3DD.003D585F07_CX-52_2020	3DD.003D585FCF_CX-88_2020
3DD.003E2A31CD_CX-134_2022	3DD.003D5867CD_CX-132_2020	3DD.003D585F8F_CX-6_2020
3DD.003E2A31CE_CX-134_2022	3DD.003D5867CD_CX-132_2020	3DD.003D585F8F_CX-6_2020
3DD.003E2A31CF_CX-128_2022	3DD.003D586014_CX-102_2020	3DD.003D585F4B_CX-56_2020
3DD.003E2A31D0_CX-134_2022	3DD.003D5867CD_CX-132_2020	3DD.003D585F8F_CX-6_2020
3DD.003E2A31D1_CX-128_2022	3DD.003D586014_CX-102_2020	3DD.003D585F4B_CX-56_2020
3DD.003E2A31D2_CX-134_2022	3DD.003D5867CD_CX-132_2020	3DD.003D585F8F_CX-6_2020
3DD.003E2A31D3_CX-141_2022	3DD.003D585F0C_CX-56_2020	3DD.003E0912C5_CX-145_2020
3DD.003E2A31D4_CX-128_2022	3DD.003D586014_CX-102_2020	3DD.003D585F4B_CX-56_2020
3DD.003E2A31D5_CX-141_2022	3DD.003D585F0C_CX-56_2020	3DD.003E0912C5_CX-145_2020
3DD.003E2A31D6_CX-144_2022	3DD.003D585FD9_CX-105_2020	3DD.003D58603D_CX-124_2020
3DD.003E2A31D7_CX-134_2022	3DD.003D5867CD_CX-132_2020	3DD.003D585F8F_CX-6_2020
3DD.003E2A31D8_CX-128_2022	3DD.003D586014_CX-102_2020	3DD.003D585F4B_CX-56_2020
3DD.003E2A31D9_CX-141_2022	3DD.003D585F0C_CX-56_2020	3DD.003E0912C5_CX-145_2020
3DD.003E2A31DA_CX-141_2022	3DD.003D585F0C_CX-56_2020	3DD.003E0912C5_CX-145_2020
3DD.003E2A31DB_CX-128_2022	3DD.003D586014_CX-102_2020	3DD.003D585F4B_CX-56_2020
3DD.003E2A31DC_CX-125_2022	3DD.003D585F07_CX-52_2020	3DD.003D585FCF_CX-88_2020
3DD.003E2A31DD_CX-125_2022	3DD.003D585F07_CX-52_2020	3DD.003D585FCF_CX-88_2020
3DD.003E2A31DE_CX-141_2022	3DD.003D585F0C_CX-56_2020	3DD.003E0912C5_CX-145_2020
3DD.003E2A31DF_CX-144_2022	3DD.003D585FD9_CX-105_2020	3DD.003D58603D_CX-124_2020
3DD.003E2A31E0_CX-144_2022	3DD.003D585FD9_CX-105_2020	3DD.003D58603D_CX-124_2020
3DD.003E2A31E1_CX-125_2022	3DD.003D585F07_CX-52_2020	3DD.003D585FCF_CX-88_2020
3DD.003E2A31E2_CX-134_2022	3DD.003D5867CD_CX-132_2020	3DD.003D585F8F_CX-6_2020
3DD.003E2A31E3_CX-134_2022	3DD.003D5867CD_CX-132_2020	3DD.003D585F8F_CX-6_2020
3DD.003E2A31E4_CX-134_2022	3DD.003D5867CD_CX-132_2020	3DD.003D585F8F_CX-6_2020
3DD.003E2A31E5_CX-125_2022	3DD.003D585F07_CX-52_2020	3DD.003D585FCF_CX-88_2020
3DD.003E2A31E6_CX-141_2022	3DD.003D585F0C_CX-56_2020	3DD.003E0912C5_CX-145_2020
3DD.003E2A31E7_CX-141_2022	3DD.003D585F0C_CX-56_2020	3DD.003E0912C5_CX-145_2020
3DD.003E2A31E8_CX-128_2022	3DD.003D586014_CX-102_2020	3DD.003D585F4B_CX-56_2020
3DD.003E2A31E9_CX-144_2022	3DD.003D585FD9_CX-105_2020	3DD.003D58603D_CX-124_2020
3DD.003E2A31EA_CX-144_2022	3DD.003D585FD9_CX-105_2020	3DD.003D58603D_CX-124_2020
3DD.003E2A31EB_CX-128_2022	3DD.003D586014_CX-102_2020	3DD.003D585F4B_CX-56_2020
3DD.003E2A31EC_CX-141_2022	3DD.003D585F0C_CX-56_2020	3DD.003E0912C5_CX-145_2020
3DD.003E2A31ED_CX-144_2022	3DD.003D585FD9_CX-105_2020	3DD.003D58603D_CX-124_2020
3DD.003E2A31EE_CX-144_2022	3DD.003D585FD9_CX-105_2020	3DD.003D58603D_CX-124_2020
3DD.003E2A31EF_CX-125_2022	3DD.003D585F07_CX-52_2020	3DD.003D585FCF_CX-88_2020
3DD.003E2A31F0_CX-144_2022	3DD.003D585FD9_CX-105_2020	3DD.003D58603D_CX-124_2020
3DD.003E2A31F1_CX-125_2022	3DD.003D585F07_CX-52_2020	3DD.003D585FCF_CX-88_2020
3DD.003E2A31F2_CX-141_2022	3DD.003D585F0C_CX-56_2020	3DD.003E0912C5_CX-145_2020
3DD.003E2A31F3_CX-144_2022	3DD.003D585FD9_CX-105_2020	3DD.003D58603D_CX-124_2020
3DD.003E2A31F4_CX-125_2022	3DD.003D585F07_CX-52_2020	3DD.003D585FCF_CX-88_2020
3DD.003E2A31F5_CX-125_2022	3DD.003D585F07_CX-52_2020	3DD.003D585FCF_CX-88_2020
3DD.003E2A31F6_CX-115_2022	3DD.003E0912B5_CX-144_2020	3DD.003D585F3F_CX-42_2020
3DD.003E2A31F7_CX-144_2022	3DD.003D585FD9_CX-105_2020	3DD.003D58603D_CX-124_2020
3DD.003E2A31F8_CX-144_2022	3DD.003D585FD9_CX-105_2020	3DD.003D58603D_CX-124_2020
3DD.003E2A31F9_CX-141_2022	3DD.003D585F0C_CX-56_2020	3DD.003E0912C5_CX-145_2020
3DD.003E2A31FA_CX-134_2022	3DD.003D5867CD_CX-132_2020	3DD.003D585F8F_CX-6_2020
3DD.003E2A31FB_CX-134_2022	3DD.003D5867CD_CX-132_2020	3DD.003D585F8F_CX-6_2020
3DD.003E2A31FC_CX-134_2022	3DD.003D5867CD_CX-132_2020	3DD.003D585F8F_CX-6_2020
3DD.003E2A31FD_CX-125_2022	3DD.003D585F07_CX-52_2020	3DD.003D585FCF_CX-88_2020
3DD.003E2A31FE_CX-128_2022	3DD.003D586014_CX-102_2020	3DD.003D585F4B_CX-56_2020
3DD.003E2A31FF_CX-125_2022	3DD.003D585F07_CX-52_2020	3DD.003D585FCF_CX-88_2020
3DD.003E2A3200_CX-128_2022	3DD.003D586014_CX-102_2020	3DD.003D585F4B_CX-56_2020
3DD.003E2A3201_CX-128_2022	3DD.003D586014_CX-102_2020	3DD.003D585F4B_CX-56_2020
3DD.003E2A3202_CX-144_2022	3DD.003D585FD9_CX-105_2020	3DD.003D58603D_CX-124_2020
3DD.003E2A3203_CX-141_2022	3DD.003D585F0C_CX-56_2020	3DD.003E0912C5_CX-145_2020
3DD.003E2A3204_CX-128_2022	3DD.003D586014_CX-102_2020	3DD.003D585F4B_CX-56_2020
3DD.003E2A3205_CX-144_2022	3DD.003D585FD9_CX-105_2020	3DD.003D58603D_CX-124_2020
3DD.003E2A3206_CX-125_2022	3DD.003D585F07_CX-52_2020	3DD.003D585FCF_CX-88_2020
3DD.003E2A3207_CX-141_2022	3DD.003D585F0C_CX-56_2020	3DD.003E0912C5_CX-145_2020
3DD.003E2A3208_CX-141_2022	3DD.003D585F0C_CX-56_2020	3DD.003E0912C5_CX-145_2020
3DD.003E2A3209_CX-144_2022	3DD.003D585FD9_CX-105_2020	3DD.003D58603D_CX-124_2020
3DD.003E2A320A_CX-144_2022	3DD.003D585FD9_CX-105_2020	3DD.003D58603D_CX-124_2020
3DD.003E2A320B_CX-141_2022	3DD.003D585F0C_CX-56_2020	3DD.003E0912C5_CX-145_2020
3DD.003E2A320C_CX-134_2022	3DD.003D5867CD_CX-132_2020	3DD.003D585F8F_CX-6_2020
3DD.003E2A320D_CX-128_2022	3DD.003D586014_CX-102_2020	3DD.003D585F4B_CX-56_2020
3DD.003E2A320E_CX-128_2022	3DD.003D586014_CX-102_2020	3DD.003D585F4B_CX-56_2020
3DD.003E2A320F_CX-125_2022	3DD.003D585F07_CX-52_2020	3DD.003D585FCF_CX-88_2020
3DD.003E2A3210_CX-144_2022	3DD.003D585FD9_CX-105_2020	3DD.003D58603D_CX-124_2020
3DD.003E2A3211_CX-147_2022	3DD.003D586056_CX-109_2020	3DD.003D58624C_CX-85_2020
3DD.003E2A3212_CX-151_2022	3DD.003E0912B7_CX-145_2020	3DD.003D585EF3_CX-56_2020
3DD.003E2A3213_CX-151_2022	3DD.003E0912B7_CX-145_2020	3DD.003D585EF3_CX-56_2020
3DD.003E2A3214_CX-152_2022	3DD.003D586270_CX-84_2020	3DD.003D586799_CX-132_2020
3DD.003E2A3215_CX-152_2022	3DD.003D586270_CX-84_2020	3DD.003D586799_CX-132_2020
3DD.003E2A3216_CX-151_2022	3DD.003E0912B7_CX-145_2020	3DD.003D585EF3_CX-56_2020
3DD.003E2A3218_CX-147_2022	3DD.003D586056_CX-109_2020	3DD.003D58624C_CX-85_2020
3DD.003E2A3219_CX-155_2022	3DD.003E091050_CX-144_2020	3DD.003D58671E_CX-74_2020
3DD.003E2A321A_CX-152_2022	3DD.003D586270_CX-84_2020	3DD.003D586799_CX-132_2020
3DD.003E2A321C_CX-151_2022	3DD.003E0912B7_CX-145_2020	3DD.003D585EF3_CX-56_2020
3DD.003E2A321E_CX-152_2022	3DD.003D586270_CX-84_2020	3DD.003D586799_CX-132_2020
3DD.003E2A3220_CX-147_2022	3DD.003D586056_CX-109_2020	3DD.003D58624C_CX-85_2020
3DD.003E2A3222_CX-147_2022	3DD.003D586056_CX-109_2020	3DD.003D58624C_CX-85_2020
3DD.003E2A3223_CX-152_2022	3DD.003D586270_CX-84_2020	3DD.003D586799_CX-132_2020
3DD.003E2A3224_CX-155_2022	3DD.003E091050_CX-144_2020	3DD.003D58671E_CX-74_2020
3DD.003E2A3225_CX-152_2022	3DD.003D586270_CX-84_2020	3DD.003D586799_CX-132_2020
3DD.003E2A3226_CX-151_2022	3DD.003E0912B7_CX-145_2020	3DD.003D585EF3_CX-56_2020
3DD.003E2A3228_CX-152_2022	3DD.003D586270_CX-84_2020	3DD.003D586799_CX-132_2020
3DD.003E2A3229_CX-151_2022	3DD.003E0912B7_CX-145_2020	3DD.003D585EF3_CX-56_2020
3DD.003E2A322D_CX-155_2022	3DD.003E091050_CX-144_2020	3DD.003D58671E_CX-74_2020
3DD.003E2A322E_CX-151_2022	3DD.003E0912B7_CX-145_2020	3DD.003D585EF3_CX-56_2020
3DD.003E2A322F_CX-155_2022	3DD.003E091050_CX-144_2020	3DD.003D58671E_CX-74_2020
3DD.003E2A3230_CX-147_2022	3DD.003D586056_CX-109_2020	3DD.003D58624C_CX-85_2020
3DD.003E2A3231_CX-147_2022	3DD.003D586056_CX-109_2020	3DD.003D58624C_CX-85_2020
3DD.003E2A3232_CX-151_2022	3DD.003E0912B7_CX-145_2020	3DD.003D585EF3_CX-56_2020
