id sire dam
20183442  20141284  20140832
20183443  20141284  20140832
20183444  20141284  20140832
20183445  20141284  20140832
20183446  20141284  20140832
20183447  20140274  20141577
20183448  20140274  20141577
20183449  20140274  20141577
20183450  20140274  20141577
20183451  20140274  20141577
20183452  20140274  20141577
20183453  20140274  20141577
20183454  20140274  20141577
20183455  20140274  20141577
20183456  20140274  20141577
20183457  20140274  20141577
20183458  20140274  20141577
20183459  20140274  20141577
20183460  20140274  20141577
20183461  20140274  20141577
20183462  20140274  20141577
20183463  20140274  20141577
20183464  20140274  20141577
20183465  20140274  20141577
20183466  20141840  20141579
20183467  20141840  20141579
20183468  20141840  20141579
20183469  20141840  20141579
20183470  20141840  20141579
20183471  20141840  20141579
20183472  20141840  20141579
20183473  20141840  20141579
20183474  20141840  20141579
20183475  20141840  20141579
20183476  20141840  20141579
20183477  20141840  20141579
20183478  20141840  20141579
20183479  20141840  20141579
20183480  20141840  20141579
20183481  20141840  20141579
20183482  20141840  20141579
20183483  20141840  20141579
20183484  20141840  20141579
20183485  20141840  20141579
20183486  20141840  20140607
20183487  20141840  20140607
20183488  20141840  20140607
20183489  20141840  20140607
20183490  20141840  20140607
20183491  20141840  20140607
20183492  20141840  20140607
20183493  20141840  20140607
20183494  20141840  20140607
20183495  20141840  20140607
20183496  20141840  20140607
20183497  20141840  20140607
20183498  20141840  20140607
20183499  20141840  20140607
20183500  20141840  20140607
20183501  20141840  20140607
20183502  20141840  20140607
20183503  20141840  20140607
20183504  20141840  20140607
20183505  20141840  20140607
20183506  20141575  20142148
20183507  20141575  20142148
20183508  20141575  20142148
20183509  20141575  20142148
20183510  20141575  20142148
20183511  20141575  20142148
20183512  20141575  20142148
20183513  20141575  20142148
20183514  20141575  20142148
20183515  20141575  20142148
20183516  20141575  20142148
20183517  20141575  20142148
20183518  20141575  20142148
20183519  20141575  20142148
20183520  20141575  20142148
20183521  20141575  20142148
20183522  20141575  20142148
20183523  20141575  20142148
20183524  20141575  20142148
20183525  20141575  20142148
20183526  20141575  20142148
20183527  20141575  20142148
20183528  20141575  20142148
20183529  20141575  20142148
20183530  20141575  20142148
20183531  20141575  20142148
20183532  20141575  20142148
20183533  20141575  20142148
20183534  20141575  20142148
20183535  20141575  20142148
20183536  20140815  20143340
20183537  20140815  20143340
20183538  20140815  20143340
20183539  20140815  20143340
20183540  20140815  20143340
20183541  20140815  20143340
20183542  20140815  20143340
20183543  20140815  20143340
20183544  20140815  20143340
20183545  20140815  20143340
20183546  20140815  20143340
20183547  20140815  20143340
20183548  20140815  20143340
20183549  20140815  20143340
20183550  20140815  20143340
20183551  20140815  20143340
20183552  20140815  20143340
20183553  20140815  20143340
20183554  20140815  20143340
20183555  20140815  20143340
20183556  20140815  20143340
20183557  20140815  20143340
20183558  20140815  20143340
20183559  20140815  20143340
20183560  20140815  20143340
20183561  20140815  20143340
20183562  20140815  20143340
20183563  20140815  20143340
20183564  20140815  20143340
20183565  20140815  20143340
20183566  20141575  20143343
20183567  20141575  20143343
20183568  20141575  20143343
20183569  20141575  20143343
20183570  20141575  20143343
20183571  20141575  20143343
20183572  20141575  20143343
20183573  20141575  20143343
20183574  20141575  20143343
20183575  20141575  20143343
20183576  20141575  20143343
20183577  20141575  20143343
20183578  20141575  20143343
20183579  20141575  20143343
20183580  20141575  20143343
20183581  20141575  20143343
20183582  20141575  20143343
20183583  20141575  20143343
20183584  20141575  20143343
20183585  20141575  20143343
20183586  20141575  20143343
20183587  20141575  20143343
20183588  20141575  20143343
20183589  20141575  20143343
20183590  20141575  20143343
20183591  20141575  20143343
20183592  20141575  20143343
20183593  20141575  20143343
20183594  20141575  20143343
20183595  20141575  20143343
20183596  20141971  20143146
20183597  20141971  20143146
20183598  20141971  20143146
20183599  20141971  20143146
20183600  20141971  20143146
20183601  20141971  20143146
20183602  20141971  20143146
20183603  20141971  20143146
20183604  20141971  20143146
20183605  20141971  20143146
20183606  20141971  20143146
20183607  20141971  20143146
20183608  20141971  20143146
20183609  20141971  20143146
20183610  20141971  20143146
20183611  20141971  20143146
20183612  20141971  20143146
20183613  20141971  20143146
20183614  20141971  20143146
20183615  20141971  20143146
20183616  20141971  20143146
20183617  20141971  20143146
20183618  20141971  20143146
20183619  20141971  20143146
20183620  20140608  20142374
20183621  20140608  20142374
20183622  20140608  20142374
20183623  20140608  20142374
20183624  20140608  20142374
20183625  20140608  20142374
20183626  20140608  20142374
20183627  20140608  20142374
20183628  20140608  20142374
20183629  20140608  20142374
20183630  20140608  20142374
20183631  20140608  20142374
20183632  20140608  20142374
20183633  20140608  20142374
20183634  20140608  20142374
20183635  20140608  20142374
20183636  20140608  20142374
20183637  20140608  20142374
20183638  20140608  20142374
20183639  20140608  20142374
20183644  20131071  20140966
20183646  20131071  20140966
20183647  20131071  20140966
20183650  20140881  20142063
20183651  20140881  20142063
20183652  20140881  20142063
20183653  20140881  20142063
20183654  20140881  20142063
20183655  20140881  20142063
20183656  20140881  20142063
20183657  20140881  20142063
20183658  20140881  20142063
20183659  20140881  20142063
20183660  20140881  20142063
20183661  20140881  20142063
20183662  20140881  20142063
20183663  20140881  20142063
20183664  20140881  20142063
20183665  20140881  20142063
20183666  20140881  20142063
20183667  20140881  20142063
20183668  20140881  20142063
20183669  20140881  20142063
20183670  20141355  20143341
20183671  20141355  20143341
20183672  20141355  20143341
20183673  20141355  20143341
20183674  20141355  20143341
20183675  20141355  20143341
20183676  20141355  20143341
20183677  20141355  20143341
20183678  20141355  20143341
20183679  20141355  20143341
20183680  20141355  20143341
20183681  20141355  20143341
20183682  20141355  20143341
20183683  20141355  20143341
20183684  20141355  20143341
20183685  20141355  20143341
20183686  20141355  20143341
20183687  20141355  20143341
20183688  20141355  20143341
20183689  20141355  20143341
20183690  20141355  20143341
20183691  20141355  20143341
20183692  20141355  20143341
20183693  20141355  20143341
20183694  20141355  20143341
20183695  20141355  20143341
20183696  20141355  20143341
20183697  20141355  20143341
20183698  20141355  20143341
20183699  20141355  20143341
20183700  20140881  20142063
20183701  20140881  20142063
20183702  20140881  20142063
20183703  20140881  20142063
20183704  20140881  20142063
20183705  20140881  20142063
20183706  20140881  20142063
20183707  20140881  20142063
20183708  20140881  20142063
20183709  20140881  20142063
20183710  20140881  20142063
20183711  20140881  20142063
20183712  20140881  20142063
20183713  20140881  20142063
20183714  20140881  20142063
20183715  20140881  20142063
20183716  20140881  20142063
20183717  20140881  20142063
20183718  20141065  20140281
20183719  20141065  20140281
20183720  20141065  20140281
20183721  20141065  20140281
20183722  20141065  20140281
20183723  20141065  20140281
20183724  20141065  20140281
20183725  20141065  20140281
20183726  20141065  20140281
20183727  20141065  20140281
20183728  20141065  20140281
20183729  20141065  20140281
20183730  20141065  20140281
20183731  20141065  20140281
20183732  20141065  20140281
20183733  20141065  20140281
20183734  20141065  20140281
20183735  20141065  20140281
20183736  20141065  20140281
20183737  20141065  20140281
20183738  20141065  20140281
20183739  20141065  20140281
20183740  20141065  20140281
20183741  20141065  20140281
20183742  20141065  20140281
20183743  20141065  20140281
20183744  20141065  20140281
20183745  20141065  20140281
20183746  20141065  20140281
20183747  20140608  20141370
20183748  20140608  20141370
20183749  20140608  20141370
20183750  20140608  20141370
20183751  20140608  20141370
20183752  20140608  20141370
20183753  20140608  20141370
20183754  20140608  20141370
20183755  20140608  20141370
20183756  20140608  20141370
20183757  20140608  20141370
20183758  20140608  20141370
20183759  20140608  20141370
20183760  20140608  20141370
20183761  20140608  20141370
20183762  20140608  20141370
20183763  20140608  20141370
20183764  20140608  20141370
20183765  20140608  20141370
20183766  20140608  20141370
20183767  20140608  20141370
20183768  20140608  20141370
20183769  20140608  20141370
20183770  20140608  20141370
20183771  20140608  20141370
20183772  20140608  20141370
20183773  20140608  20141370
20183774  20140608  20141370
20183775  20143336  20140283
20183776  20143336  20140283
20183777  20143336  20140283
20183778  20143336  20140283
20183779  20143336  20140283
20183780  20143336  20140283
20183781  20143336  20140283
20183782  20143336  20140283
20183783  20143336  20140283
20183784  20143336  20140283
20183785  20143336  20140283
20183786  20143336  20140283
20183787  20143336  20140283
20183788  20143336  20140283
20183789  20143336  20140283
20183790  20143336  20140283
20183791  20143336  20140283
20183792  20143336  20140283
20183793  20143336  20140283
20183794  20143336  20140283
20183795  20143336  20140283
20183796  20143336  20140283
20183797  20143336  20140283
20183798  20143336  20140283
20183799  20143336  20140283
20183800  20143336  20140283
20183801  20143336  20140283
20183802  20143336  20140283
20183803  20143336  20140283
20183804  20140881  20142378
20183805  20140881  20142378
20183806  20140881  20142378
20183807  20140881  20142378
20183808  20140881  20142378
20183809  20140881  20142378
20183810  20140881  20142378
20183811  20140881  20142378
20183812  20140881  20142378
20183813  20140881  20142378
20183814  20140881  20142378
20183815  20140881  20142378
20183816  20140881  20142378
20183817  20140881  20142378
20183818  20140881  20142378
20183819  20140881  20142378
20183820  20140881  20142378
20183821  20140881  20142378
20183822  20140881  20142378
20183823  20140881  20142378
20183824  20140881  20142378
20183825  20140881  20142378
20183826  20140881  20142378
20183827  20140881  20142378
20183828  20140881  20142378
20183829  20140881  20142378
20183830  20140881  20142378
20183831  20140881  20142378
20183832  20140881  20142378
20183833  20140881  20142378
20183834  20140858  20140246
